latitude,longitude,altitude,bearing
13.01134,78.3895,783.0,263.4941819190158
13.01114,78.38887,783.0,251.95313586702878
13.01102,78.3883,783.0,257.80739800642743
13.01098,78.3877,783.0,266.08580170906953
13.01103,78.38699,788.0,274.1341235763302
13.01107,78.3866,788.0,276.0092476775479
13.01108,78.38613,788.0,271.2510353430524
13.01104,78.38571,788.0,264.41725733298694
13.01103,78.38562,788.0,263.49416997876165
13.01101,78.38553,788.0,257.1518948490316
13.0109,78.38517,789.0,252.5882625597184
13.01064,78.38465,789.0,242.83432795692914
13.01029,78.38407,790.0,238.2281622435604
13.00944,78.38283,784.0,234.87210937959446
13.00884,78.38212,784.0,229.06396053697821
13.00799,78.3809,776.0,234.43263213388877
13.00751,78.37995,776.0,242.59021350036812
13.00731,78.37945,776.0,247.6802437975212
13.00725,78.37931,776.0,246.25736082659876
13.00711,78.37887,777.0,251.91504337139355
13.00708,78.37848,777.0,265.4859780453391
13.00707,78.37842,777.0,260.2931911914184
13.00707,78.37768,777.0,270.00008327637727
13.00701,78.37724,777.0,262.0329942216547
13.00683,78.37639,778.0,257.7380714177531
13.00672,78.376,778.0,253.85546141005318
13.00666,78.37579,778.0,253.65690002730167
13.00641,78.37495,774.0,253.01450431726226
13.00627,78.37436,774.0,256.3129230049575
13.00622,78.37397,778.0,262.50408407077293
13.00621,78.37391,778.0,260.29322420328054
13.00629,78.37323,774.0,276.88490875864073
13.00633,78.37188,775.0,271.74196740664985
13.00634,78.37126,775.0,270.94844113724287
13.00631,78.37092,775.0,264.8255296794085
13.00609,78.36989,780.0,257.6355470613518
13.00608,78.36953,780.0,268.3670290573571
13.00616,78.36874,786.0,275.933655843121
13.00621,78.3685,786.0,282.0691976510691
13.00641,78.36743,786.0,280.8596616372375
13.00648,78.36704,786.0,280.4376682159635
13.00658,78.36665,792.0,284.7438173514345
13.00678,78.36623,792.0,296.0461668475589
13.00707,78.36571,792.0,299.7859258575701
13.00711,78.36563,792.0,297.16539422800975
13.00718,78.36549,792.0,297.16540614476446
13.00722,78.36542,792.0,300.39062944158786
13.00728,78.3653,792.0,297.16541374519545
13.00738,78.36511,792.0,298.3768752056432
13.00745,78.365,792.0,303.14945459253255
13.00778,78.36453,786.0,305.7772764642866
13.00799,78.36392,786.0,289.45986223863565
13.00822,78.36314,786.0,286.83789854610774
13.00836,78.36266,791.0,286.66505661285305
13.0084,78.36216,792.0,274.69391757236696
13.0084,78.36211,792.0,270.00000562779746
13.00839,78.36179,792.0,268.1630131318368
13.00833,78.36152,782.0,257.1520483457764
13.00818,78.36122,782.0,242.83453921753986
13.00787,78.36091,782.0,224.25537530945545
13.00775,78.36082,782.0,216.15764703069652
13.00772,78.3608,782.0,213.00613544293748
13.00746,78.36062,782.0,214.00138819927432
13.00734,78.36052,782.0,219.07491214483483
13.00728,78.3604,782.0,242.83460763251003
13.00727,78.36037,782.0,251.11360120054997
13.00722,78.36017,782.0,255.6093134776487
13.00704,78.3594,782.0,256.5085714952842
13.00698,78.35909,782.0,258.76476515633453
13.00642,78.35643,778.0,257.8078420745551
13.00633,78.35564,780.0,263.3311336834898
13.00626,78.35521,780.0,260.5148527122768
13.0061,78.35478,779.0,249.09868614557143
13.00607,78.35468,779.0,252.88647587353228
13.0059,78.35426,779.0,247.44112896051357
13.00568,78.35379,780.0,244.34000996259343
13.00547,78.3532,780.0,249.9326716232875
13.00541,78.35295,780.0,256.16248863381895
13.00539,78.35275,780.0,264.1401226699919
13.00538,78.35264,780.0,264.66961063908565
13.00531,78.35134,786.0,266.8369859603936
13.00534,78.35056,786.0,272.2606124373993
13.00541,78.35006,786.0,278.17667588724606
13.00557,78.34882,790.0,277.5438824638249
13.00558,78.34817,790.0,270.9046782010847
13.00558,78.348,790.0,270.0000191287709
13.00559,78.34758,789.0,271.39986909261876
13.00578,78.34652,789.0,280.423954038382
13.00583,78.34618,789.0,278.58294322639347
13.00584,78.34612,789.0,279.7067747082398
13.00583,78.34576,784.0,268.367030701444
13.00559,78.34502,784.0,251.58938877358986
13.00551,78.34449,784.0,261.19395430640503
13.00547,78.34399,784.0,265.3062494079021
13.00542,78.34343,783.0,264.7643119780163
13.00539,78.34316,783.0,263.49433664691014
13.00534,78.3429,783.0,258.8350376196563
13.00533,78.34282,783.0,262.68942184973054
13.00532,78.34274,783.0,262.6894221400905
13.00528,78.34257,783.0,256.4236744284522
13.00515,78.34216,783.0,251.97410447817964
13.00511,78.34208,783.0,242.83480767238888
13.00497,78.34182,783.0,241.07338681343026
13.00483,78.34156,775.0,241.07340050134627
13.00482,78.34154,775.0,242.83482953339012
13.00467,78.34129,775.0,238.37550584232156
13.00435,78.34078,775.0,237.21984960190875
13.00405,78.34032,773.0,236.20406998831083
13.00391,78.34005,773.0,241.97963055545205
13.00384,78.33993,773.0,239.09161545397336
13.00382,78.33987,773.0,251.11384826331823
13.0038,78.33983,773.0,242.834927001521
13.0037,78.33952,771.0,251.68183308979837
13.00365,78.33919,771.0,261.16116683244235
13.00366,78.33902,771.0,273.4548705542159
13.00367,78.33886,771.0,273.6702248803817
13.00375,78.3387,771.0,297.16508612390487
13.00384,78.33845,771.0,290.27804568264463
13.00423,78.33762,768.0,295.7456486740623
13.00447,78.33719,772.0,299.8054644555112
13.00455,78.33707,772.0,304.3805396300883
13.00482,78.33669,772.0,306.10068997703866
13.00497,78.33645,772.0,302.6782796723267
13.00511,78.33623,772.0,303.1492158112396
13.00536,78.3353,773.0,285.4239672461124
13.00557,78.33432,773.0,282.403547586846
13.00562,78.33401,773.0,279.39935044063753
13.0056,78.33393,773.0,255.60939088966336
13.00553,78.33289,780.0,266.04841902882856
13.00544,78.33179,780.0,265.2001325248084
13.00543,78.33088,784.0,269.3539299901825
13.00557,78.33079,784.0,327.9383444183141
13.00563,78.33078,784.0,350.7761802715991
13.006,78.33072,784.0,351.02136983400874
13.0061,78.3307,784.0,348.9730097990533
13.00613,78.33024,784.0,273.8294056400359
13.00617,78.3298,784.0,275.33046759539445
13.00617,78.32943,784.0,270.0000416355101
13.00616,78.32924,784.0,266.90806030898966
13.00616,78.32908,786.0,270.0000180046044
13.00616,78.32898,786.0,270.0000112526878
13.00615,78.32888,786.0,264.14009370672585
13.00615,78.3287,786.0,270.0000202548788
13.00615,78.3285,786.0,270.00002250537466
13.00614,78.32827,786.0,267.4450099631948
13.00612,78.32799,786.0,265.80722135945007
13.00611,78.3279,786.0,263.49429793412185
13.00607,78.32772,786.0,257.1521518946251
13.00593,78.3269,777.0,260.06123370896
13.00558,78.32484,783.0,260.1086744922952
13.00553,78.32457,783.0,259.23871376655813
13.0055,78.32441,783.0,259.1073853716781
13.00534,78.32333,783.0,261.3546099080802
13.00533,78.32327,783.0,260.2932579880396
13.00513,78.32171,779.0,262.50424603821955
13.00505,78.32138,779.0,256.028193322609
13.00496,78.32105,779.0,254.36274433346648
13.00492,78.32095,779.0,247.68039922135108
13.00469,78.32031,787.0,249.75432333228363
13.0046,78.32006,787.0,249.72194675509127
13.00434,78.31924,787.0,251.9742012378141
13.00427,78.31913,787.0,236.85089903415854
13.00424,78.31907,787.0,242.83488750577658
13.00408,78.31879,788.0,239.60971634504887
13.00376,78.31798,792.0,247.92951102342585
13.00368,78.31772,792.0,252.47440149394043
13.00365,78.31763,792.0,251.11386331174958
13.00344,78.31583,797.0,263.1722737169751
13.00339,78.31557,797.0,258.8351231684585
13.00313,78.31455,796.0,255.3395076287177
13.00278,78.31356,796.0,250.0573598284119
13.00258,78.31297,796.0,250.81710400710125
13.00226,78.31199,801.0,251.47292590800936
13.00205,78.31128,803.0,253.11402616238425
13.00191,78.31085,803.0,251.5230907839411
13.00118,78.30921,808.0,245.44768388824713
13.0011,78.30903,808.0,245.48052441712625
13.001,78.30876,808.0,249.18751997058175
13.00088,78.30838,808.0,252.04267531834415
13.00063,78.30755,809.0,252.8222141776452
13.00058,78.30736,809.0,254.88613744294963
13.00053,78.3072,809.0,252.21789413882232
13.00048,78.307,809.0,255.60968817261923
13.00045,78.30692,809.0,248.95005203606883
13.00042,78.30678,809.0,257.5968220978938
13.00036,78.30655,809.0,255.0116410028593
13.00034,78.30647,809.0,255.60968328787706
13.00027,78.30617,806.0,256.5329489282416
13.00006,78.30519,806.0,257.59692965480355
12.99963,78.30297,800.0,258.7570763029355
12.99933,78.30188,810.0,254.2268118652657
12.99913,78.30118,810.0,253.65742027365403
12.99895,78.30057,810.0,253.15151709406263
12.99888,78.30035,810.0,251.91558179806094
12.99831,78.29877,809.0,249.68326439053644
12.99827,78.29868,809.0,245.48076272226126
12.99814,78.29832,809.0,249.66497527663716
12.99754,78.29689,818.0,246.7028035862587
12.99712,78.29586,818.0,247.29136956066748
12.997,78.29554,818.0,248.9503425076395
12.99687,78.29519,818.0,249.13349492665571
12.99653,78.29429,818.0,248.80830458458743
12.9964,78.29395,818.0,248.5747572334041
12.99632,78.2937,823.0,251.81920154292123
12.99611,78.29316,823.0,248.24251676745348
12.99578,78.2923,824.0,248.50518293360008
12.99565,78.2919,824.0,251.55428114919283
12.99529,78.29077,820.0,251.89454732070996
12.99524,78.29059,820.0,254.0882801414046
12.99516,78.29026,820.0,256.02872826957696
12.99509,78.28994,820.0,257.34694390821267
12.99504,78.28976,820.0,254.0882923104486
12.99493,78.28923,818.0,257.9756318186221
12.99488,78.28902,818.0,256.2686936780328
12.99461,78.28783,818.0,256.89216076129725
12.99444,78.28717,811.0,255.1929068538281
12.99433,78.28658,811.0,259.1679882631861
12.99401,78.28114,812.0,266.54589187795307
12.99387,78.27816,814.0,267.2399880097783
12.99384,78.27612,819.0,269.13556795702806
12.99388,78.27561,819.0,274.6020133085063
12.99391,78.27541,819.0,278.75153976955386
12.9939,78.2749,823.0,268.847243316539
12.99389,78.27479,823.0,264.66985598092975
12.99389,78.27437,823.0,270.00004721795887
12.99386,78.27425,823.0,255.61004755339616
12.99376,78.27375,823.0,258.40087084198024
12.99369,78.27309,817.0,263.78801736058733
12.99371,78.27249,818.0,271.9593501101624
12.99376,78.27168,821.0,273.62496367926974
12.99393,78.26966,824.0,274.93661233624215
12.99396,78.26927,824.0,274.5138714878357
12.99408,78.26807,828.0,275.85976792255303
12.99412,78.26727,828.0,272.93758829456686
12.99409,78.2667,828.0,266.90825297077095
12.99408,78.26645,833.0,267.6492882931888
12.99408,78.26637,833.0,270.00000899455847
12.99406,78.26544,833.0,268.73576166539857
12.99421,78.26408,830.0,276.4581254893327
12.99432,78.26322,830.0,277.47846466786393
12.99438,78.26282,830.0,278.7515780460081
12.99455,78.2617,831.0,278.85420666903354
12.99476,78.26031,833.0,278.8136756249991
12.99478,78.26019,833.0,279.70635690041877
12.99479,78.25826,837.0,270.3048859262379
12.9948,78.25762,837.0,270.9187691671081
12.99509,78.25565,840.0,278.5913397506052
12.99512,78.25518,840.0,273.7480000522033
12.99513,78.25513,840.0,281.59925076290494
13.00204,78.25563,835.0,4.032894621425896
13.00442,78.2559,844.0,6.307629064668276
13.00636,78.25601,847.0,3.162169318508745
13.00836,78.25614,840.0,3.6238118878148384
13.01003,78.25637,842.0,7.642821537427437
13.01316,78.25674,856.0,6.570092404762988
13.0139,78.25623,861.0,326.11914363089176
13.01435,78.25566,861.0,309.0174379039622
13.0148,78.25494,866.0,302.67935016476366
13.01488,78.25465,866.0,285.8087235341553
13.01634,78.24904,862.0,284.95586786489736
13.0168,78.24686,853.0,282.22029956184804
13.01718,78.24418,855.0,278.28046759318966
13.01742,78.242,845.0,276.4470653805729
13.01749,78.24062,841.0,272.9804301020847
13.01745,78.23966,841.0,267.5513070881703
13.01728,78.23596,845.0,267.3004731883921
13.01728,78.23583,845.0,270.0000146408257
13.01705,78.23079,860.0,267.31887641403154
13.01704,78.23062,860.0,266.54498160705634
13.01694,78.22846,855.0,267.27974685985083
13.01672,78.22416,860.0,266.9945209214271
13.01672,78.22402,860.0,270.00001576667154
13.01669,78.22352,860.0,266.47609527499014
13.01615,78.21791,855.0,264.3583948763553
13.01593,78.2148,848.0,265.847677640241
13.0157,78.21282,846.0,263.2012417958096
13.01568,78.21266,846.0,262.68912887503393
13.01568,78.21202,841.0,270.00007206969553
13.01581,78.21084,841.0,276.4514270777937
13.01688,78.20648,838.0,284.13832847928575
13.01779,78.20299,832.0,284.98291967517264
13.01809,78.20184,832.0,284.9895273820453
13.01812,78.2017,832.0,282.40406584796835
13.01888,78.19881,837.0,285.1052681761897
13.01985,78.19492,849.0,284.35635658249174
13.02026,78.19284,842.0,281.4377410642869
13.02028,78.19273,842.0,280.5707305801892
13.02052,78.19152,838.0,281.50722794324446
13.02132,78.18734,831.0,281.1140542281278
13.02202,78.18405,833.0,282.3193158213715
13.02231,78.18232,833.0,279.7626255327301
13.02251,78.18067,831.0,277.0920136643194
13.02254,78.18047,831.0,278.75253448590274
13.02335,78.17401,838.0,277.3342176844491
13.0247,78.16874,846.0,284.73198193961224
13.02543,78.16576,846.0,284.1139622527386
13.02574,78.16452,853.0,284.39186943419054
13.0258,78.1643,853.0,285.6385635337646
13.02706,78.15949,839.0,285.04993654922475
13.02837,78.1541,841.0,284.00792065386304
13.02844,78.15302,841.0,273.80624860385115
13.02846,78.15275,841.0,274.3479351006028
13.0285,78.15216,841.0,273.9807442431667
13.02836,78.14605,844.0,268.6534167218842
13.02836,78.14468,844.0,270.00015442181336
13.02844,78.144,844.0,276.88551833588787
13.0285,78.14354,841.0,277.62553110395845
13.029,78.13971,835.0,277.63247792702975
13.03018,78.13625,842.0,289.2931420506884
13.03191,78.13171,848.0,291.36245202404905
13.03194,78.13162,848.0,288.8881580411796
13.03411,78.12593,847.0,291.37872921765177
13.03495,78.12346,853.0,289.2431030169462
13.03528,78.12248,860.0,289.0673672687957
13.03553,78.12176,859.0,289.6164793455719
13.03587,78.11985,864.0,280.35502635169905
13.03608,78.11576,872.0,273.01732792978885
13.03642,78.11025,867.0,273.6248017071716
13.03705,78.10446,876.0,276.37343350442814
13.03715,78.1019,885.0,272.2963907525732
13.03718,78.09676,883.0,270.3438346695486
13.03724,78.09312,887.0,270.96974209588177
13.03747,78.08951,896.0,273.74208859771903
13.03748,78.08923,896.0,272.09951239093135
13.03761,78.08725,889.0,273.85577423460234
13.03792,78.08146,893.0,273.146309999323
13.03785,78.07825,895.0,268.71807405402143
13.03785,78.07799,895.0,270.00002932725033
13.03784,78.07772,895.0,267.82286134037014
13.03748,78.07208,888.0,266.2520472374741
13.03735,78.06902,888.0,267.5033877429437
13.03733,78.06845,887.0,267.9373855047269
13.03718,78.0649,882.0,267.5169539429383
13.03685,78.06218,880.0,262.9016128029281
13.03672,78.06125,880.0,261.8348547658131
13.03655,78.06021,886.0,260.4754038573046
13.03558,78.05428,892.0,260.4694844871649
13.03522,78.05217,883.0,260.0668192803523
13.0352,78.05205,888.0,260.29211659869026
13.03516,78.0518,888.0,260.67348703497544
13.03503,78.05096,888.0,260.9737801195321
13.03492,78.04994,890.0,263.6834481014302
13.03483,78.04898,890.0,264.503485922515
13.03477,78.04815,890.0,265.7564618574757
13.03475,78.04747,890.0,268.2708624323772
13.03475,78.04679,890.0,270.0000766843241
13.03474,78.04625,890.0,268.9110968817831
13.03474,78.04604,890.0,270.00002368212404
13.03473,78.045,885.0,269.43464395019237
13.03473,78.04482,885.0,270.0000202987824
13.03471,78.04231,888.0,269.5316789024397
13.03471,78.04209,888.0,270.000024809474
13.03471,78.04185,888.0,270.0000270648678
13.03471,78.04178,888.0,270.000007893595
13.03473,78.03963,884.0,270.5473061334683
13.03473,78.03952,884.0,270.00001240495055
13.03478,78.03381,883.0,270.515613774004
13.03479,78.03199,889.0,270.32333999268576
13.0348,78.03136,889.0,270.93349877840524
13.03482,78.02946,894.0,270.6192549540207
13.03482,78.02899,894.0,270.00005300260494
13.03482,78.02891,894.0,270.0000090217565
13.03482,78.02815,894.0,270.00008570640995
13.03483,78.02756,894.0,270.9967652634318
13.03485,78.02701,904.0,272.1376573747903
13.03488,78.02657,904.0,274.0033744359531
13.03493,78.02597,904.0,274.8890984363869
13.03499,78.02546,904.0,276.8856799146407
13.03507,78.02495,907.0,279.14684120305253
13.03519,78.02415,907.0,278.7530408508643
13.03562,78.02157,912.0,279.70819540158516
13.03576,78.02068,909.0,279.1721652103082
13.03582,78.0201,909.0,276.06128956316473
13.03587,78.01948,909.0,274.73213595949954
13.03589,78.01902,909.0,272.5553740501644
13.0359,78.01853,904.0,271.20011263753196
13.0359,78.01813,904.0,270.0000451122528
13.0359,78.018,904.0,270.0000146613513
13.03592,78.01774,904.0,274.514618041042
13.03595,78.01673,904.0,271.7464468307838
13.03595,78.01466,910.0,270.0002334570848
13.03595,78.01388,903.0,270.00008796932474
13.03595,78.01315,903.0,270.00008233020384
13.03595,78.01266,903.0,270.0000552626951
13.03596,78.01249,903.0,273.4553198979453
13.03597,78.01235,903.0,274.1933290604385
13.03601,78.01181,903.0,274.34809749824205
13.03608,78.01074,903.0,273.841831017829
13.03616,78.00949,899.0,273.7586742095233
13.03635,78.00636,901.0,273.56577066732723
13.03641,78.00544,897.0,273.8299240554107
13.03646,78.00453,897.0,273.2280862994356
13.03653,78.00344,892.0,273.7715553456193
13.03667,78.00107,887.0,273.4701208327992
13.03677,77.99973,882.0,274.3805228142706
13.03679,77.99952,882.0,275.5833896810293
13.03681,77.99931,882.0,275.58339013010306
13.03684,77.99894,882.0,274.75758816091724
13.03695,77.99829,882.0,279.8544818606523
13.03712,77.99758,876.0,283.80807469577
13.03758,77.99585,880.0,285.2661908480343
13.03769,77.99547,876.0,286.5484729025646
13.03786,77.99484,876.0,285.4818140889604
13.03833,77.99302,878.0,284.84646489273933
13.0385,77.99229,878.0,283.4437624895372
13.03862,77.99165,881.0,280.8941230767414
13.0387,77.99098,881.0,276.9875633211544
13.03875,77.99042,881.0,275.2365136846433
13.03877,77.9899,881.0,272.26088811377485
13.03876,77.98923,886.0,269.1223518017033
13.03873,77.98859,886.0,267.2453800103408
13.03867,77.98777,886.0,265.7048342189727
13.03863,77.98741,891.0,263.4934812866689
13.03858,77.98682,891.0,265.0285087464541
13.03826,77.98339,893.0,264.53023285898536
13.03823,77.98307,895.0,264.5033393590913
13.0382,77.98257,895.0,266.4757900256728
13.03818,77.98191,895.0,268.21846835926084
13.0382,77.98125,895.0,271.78168053719446
13.03825,77.98071,894.0,275.4293047586483
13.03834,77.98021,894.0,280.4681603650259
13.03845,77.97971,894.0,282.7252537862403
13.03863,77.97902,888.0,284.99066661844057
13.03882,77.97837,888.0,286.7016026503029
13.03903,77.97771,888.0,288.08724737887536
13.03941,77.97664,893.0,290.0289179415545
13.03964,77.97597,893.0,289.4109814725614
13.03991,77.9752,893.0,289.7954451383877
13.04009,77.97454,898.0,285.63946826771013
13.04028,77.97373,898.0,283.5379139673475
13.04042,77.97301,898.0,281.2875141162634
13.04056,77.97217,901.0,279.7081949253278
13.04063,77.97149,901.0,276.03192482983764
13.04072,77.97048,902.0,275.2262936945466
13.04079,77.96957,902.0,274.51477942655845
13.04079,77.96947,902.0,270.0000112823195
13.04099,77.96691,897.0,274.5852114406842
13.041,77.96677,897.0,274.19341401377727
13.04114,77.96496,901.0,274.5397257251146
13.0412,77.9642,904.0,274.63306691376494
13.04121,77.9641,904.0,275.86075227699837
13.04189,77.95512,912.0,274.44560370215606
13.04258,77.94673,913.0,274.82632504040157
13.0427,77.94526,911.0,274.79003855440794
13.04274,77.94497,911.0,278.0586130100336
13.04278,77.94465,911.0,277.31171594398006
13.04281,77.94444,911.0,278.3424307717373
13.04311,77.9422,902.0,277.827939146327
13.04322,77.9414,897.0,278.033831042497
13.04333,77.94057,897.0,277.7470525782064
13.04342,77.93975,897.0,276.4280934828348
13.0435,77.93893,900.0,275.71889961214464
13.04355,77.93805,900.0,273.33797859473907
13.04375,77.93195,922.0,271.928264260157
13.04396,77.92515,931.0,271.8164525418353
13.04403,77.92282,925.0,271.7666274266387
13.04404,77.92247,925.0,271.6799392937733
13.04405,77.92205,925.0,271.4000865210205
13.04405,77.92191,925.0,270.0000157991432
13.04408,77.92124,925.0,272.6316573259735
13.04409,77.92071,919.0,271.1096071049413
13.04411,77.92009,919.0,271.8965822688881
13.04413,77.91949,919.0,271.9597487499691
13.04413,77.91918,919.0,270.00003498367914
13.04412,77.9187,913.0,268.77496239637213
13.04412,77.91839,913.0,270.0000349836778
13.04413,77.91803,913.0,271.63330276854015
13.04414,77.9177,913.0,271.78168612072847
13.04415,77.91644,917.0,270.4669046672653
13.04416,77.91567,917.0,270.76385172213764
13.04418,77.9144,922.0,270.9262576015635
13.04418,77.91401,922.0,270.00004401190625
13.0442,77.91267,922.0,270.87789424544445
13.04421,77.91235,926.0,271.83732445780794
13.04422,77.91211,926.0,272.44909235440787
13.04422,77.9119,926.0,270.0000236990652
13.04424,77.9117,926.0,275.8608347457405
13.04425,77.9115,926.0,272.93811438536915
13.04428,77.91116,926.0,275.17533535782445
13.04429,77.91112,926.0,284.3927765148912
13.04432,77.91072,926.0,274.4023672478636
13.04432,77.91068,926.0,270.00000451514336
13.04435,77.91037,932.0,275.67304463070366
13.04437,77.91014,932.0,275.1007191314326
13.04439,77.90983,932.0,273.7889171752058
13.04442,77.90944,932.0,274.51478712068393
13.04443,77.90914,932.0,271.9597173102419
13.04444,77.90889,932.0,272.3512451900001
13.04445,77.90866,932.0,272.55543648261994
13.04448,77.90781,933.0,272.07495725339794
13.04451,77.90701,933.0,272.20450653283467
13.04453,77.90627,933.0,271.58922892023065
13.04454,77.90562,931.0,270.9048206972388
13.04455,77.90536,931.0,272.2609116179656
13.04456,77.90505,931.0,271.8965507732563
13.04457,77.9048,931.0,272.35124642449625
13.04458,77.90425,931.0,271.06927385066626
13.04458,77.90413,933.0,270.00001354232677
13.04458,77.90378,933.0,270.0000394992121
13.04458,77.90331,933.0,270.0000530417099
13.04457,77.90279,933.0,268.8691771912005
13.04457,77.90269,933.0,270.00001128529783
13.04457,77.90235,933.0,270.0000383705738
13.04456,77.90182,934.0,268.89051036608475
13.04454,77.90129,934.0,267.7817926240763
13.04453,77.90085,934.0,268.6636223984497
13.0445,77.90028,934.0,266.9076253893212
13.04447,77.89971,935.0,266.90762576373083
13.04443,77.89905,935.0,266.4402110434564
13.04437,77.89829,935.0,265.3670443611531
13.04433,77.89782,934.0,265.0073309982373
13.04428,77.8973,934.0,264.36318021331346
13.04423,77.89668,934.0,265.26784379143425
13.04414,77.89594,934.0,262.8839224614925
13.04407,77.89536,926.0,262.9378839178592
13.04398,77.8947,926.0,262.0318446531827
13.04394,77.89443,926.0,261.35319385047933
13.04376,77.89315,919.0,261.7862604970574
13.04358,77.89201,923.0,260.79387981325664
13.04311,77.88883,930.0,261.3736296681795
13.0431,77.88872,930.0,264.66880355961405
13.04301,77.88813,930.0,261.1008354301521
13.04274,77.88634,926.0,261.19884448273183
13.04269,77.88597,926.0,262.1027292812542
13.0426,77.88536,923.0,261.3881827668765
13.04254,77.88498,923.0,260.7938342900346
13.04247,77.8845,923.0,261.48637839008575
13.04241,77.88404,923.0,262.3741472479895
13.04234,77.88354,923.0,261.8222318647483
13.0423,77.8832,918.0,263.11421309502873
13.04225,77.88275,918.0,263.4933969251159
13.04225,77.88268,918.0,270.00000789784394
13.04223,77.88247,918.0,264.4165352527689
13.04221,77.88234,918.0,261.0259842857365
13.04219,77.88196,918.0,266.9076328293724
13.04216,77.88149,918.0,266.2513958789615
13.04209,77.88042,923.0,266.15831626248047
13.04201,77.87917,923.0,266.24151797974696
13.04197,77.87848,921.0,266.5946523704485
13.0419,77.87747,921.0,265.93083191304214
13.0418,77.87587,924.0,266.3294094206699
13.04162,77.87314,929.0,266.1284459492257
13.04141,77.86994,922.0,266.146596539356
13.04127,77.86781,917.0,266.140465816593
13.04116,77.86614,917.0,266.1321864567891
13.04106,77.86463,917.0,266.1112757166884
13.04098,77.86334,911.0,266.3577653104553
13.04091,77.86233,904.0,265.9308481362379
13.0409,77.86218,904.0,266.0852798906068
13.04088,77.86179,904.0,266.98679440350907
13.04067,77.85856,902.0,266.1822984070064
13.04066,77.85845,902.0,264.6688558436889
13.04061,77.85771,897.0,266.0326167432298
13.04053,77.85655,897.0,265.95084997275046
13.0401,77.8499,884.0,266.203408907934
13.03993,77.84742,888.0,265.9754187665559
13.03988,77.8466,888.0,266.4186445523208
13.03987,77.84646,888.0,265.8066364944191
13.03984,77.84586,888.0,267.06202792818266
13.03964,77.84285,893.0,266.09858638642953
13.03962,77.84262,893.0,264.89942979690954
13.03959,77.84211,893.0,266.544705961158
13.03956,77.84159,894.0,266.6110001712007
13.03953,77.8411,894.0,266.40403266661355
13.0395,77.8407,894.0,265.5978079344366
13.03948,77.8403,894.0,267.0620096910828
13.03946,77.8401,894.0,264.1393223860316
13.03946,77.83995,894.0,270.0000169216736
13.03942,77.83942,892.0,265.5702467705605
13.03939,77.83897,892.0,266.0853373942156
13.03937,77.83882,892.0,262.20680320701854
13.03935,77.83856,892.0,265.48537792497376
13.03933,77.83818,892.0,266.90766850365884
13.03929,77.83755,892.0,266.27123504002765
13.03924,77.83678,891.0,266.1867525256535
13.03923,77.8366,891.0,266.7362104149393
13.03919,77.83603,891.0,265.8800085004531
13.03913,77.8351,895.0,266.2113024457944
13.03908,77.83419,895.0,266.7720842314052
13.03906,77.83388,895.0,266.211233878284
13.03902,77.83328,899.0,266.0853600716426
13.03901,77.83292,899.0,268.36681219005413
13.03901,77.83252,899.0,270.00004512287404
13.03903,77.83214,899.0,273.0924132390894
13.03905,77.83186,899.0,274.19339678410256
13.03908,77.83164,899.0,277.96809691993855
13.03912,77.83135,899.0,278.05849662230787
13.03916,77.83111,906.0,279.7080752623235
13.03922,77.83083,906.0,282.40510526520245
13.03927,77.8306,906.0,282.57920307126324
13.03934,77.83034,906.0,285.44851157025795
13.03944,77.83002,906.0,287.78477158631523
13.03955,77.8297,906.0,289.4353374704701
13.03958,77.82962,906.0,291.05299693566934
13.03962,77.82952,905.0,292.32243966598924
13.03969,77.82933,905.0,290.7152638173983
13.03978,77.82913,906.0,294.79275315985797
13.03989,77.82891,906.0,297.168486671301
13.04002,77.82866,906.0,298.09173152636845
13.04012,77.82847,906.0,298.3800420599012
13.04031,77.82814,906.0,300.5830514753822
13.04038,77.82804,906.0,305.6983852279505
13.04044,77.82793,906.0,299.2441953129806
13.04051,77.82783,906.0,305.6983994983363
13.04058,77.82774,906.0,308.6027272930986
13.04069,77.82758,906.0,305.2106293359924
13.0408,77.82744,906.0,308.88669246707826
13.04093,77.82727,906.0,308.13016877779125
13.04102,77.82716,906.0,310.02497161194793
13.04112,77.82703,907.0,308.2944797351405
13.04121,77.82693,907.0,312.73260228866076
13.04129,77.82684,907.0,312.37802928868405
13.04137,77.82675,907.0,312.37803851446324
13.0415,77.82661,907.0,313.62611343899107
13.04163,77.82649,907.0,318.03599218898825
13.04177,77.82635,921.0,315.7485689905221
13.04191,77.82624,921.0,322.5678636181729
13.04208,77.82611,921.0,323.31463217384106
13.04238,77.8259,921.0,325.70827281882237
13.04278,77.82564,921.0,327.6567419868891
13.04311,77.82544,921.0,329.44135981655944
13.04332,77.82532,921.0,330.8959488794238
13.04367,77.82513,921.0,332.12785664358523
13.04391,77.825,915.0,332.1798294097508
13.04408,77.82492,909.0,335.3711254556626
13.04432,77.82481,909.0,335.9389348328965
13.04468,77.82468,909.0,340.6185168940953
13.04501,77.82457,909.0,342.00977997541645
13.04511,77.82454,909.0,343.7085866256862
13.04528,77.82449,909.0,344.0115601436265
13.04547,77.82445,909.0,348.409766384695
13.04567,77.8244,909.0,346.31222946413004
13.04594,77.82435,912.0,349.7735269856782
13.04621,77.82432,912.0,353.822177291808
13.04643,77.82429,912.0,352.4329198921892
13.04675,77.82427,912.0,356.51575400167354
13.04706,77.82425,912.0,356.4036538611456
